USW00014732,"LA GUARDIA AIRPORT, NY US",2/14/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",2/15/2018,7.83
USW00014732,"LA GUARDIA AIRPORT, NY US",2/16/2018,13.65
USW00014732,"LA GUARDIA AIRPORT, NY US",2/17/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",2/18/2018,9.4
USW00014732,"LA GUARDIA AIRPORT, NY US",2/19/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",2/20/2018,8.28
USW00014732,"LA GUARDIA AIRPORT, NY US",2/21/2018,10.29
USW00014732,"LA GUARDIA AIRPORT, NY US",2/22/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",2/23/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",2/24/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",2/25/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",2/26/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",2/27/2018,8.72
USW00014732,"LA GUARDIA AIRPORT, NY US",2/28/2018,9.84
USW00014732,"LA GUARDIA AIRPORT, NY US",3/1/2018,8.28
USW00014732,"LA GUARDIA AIRPORT, NY US",3/2/2018,25.05
USW00014732,"LA GUARDIA AIRPORT, NY US",3/3/2018,22.59
USW00014732,"LA GUARDIA AIRPORT, NY US",3/4/2018,19.01
USW00014732,"LA GUARDIA AIRPORT, NY US",3/5/2018,15.88
USW00014732,"LA GUARDIA AIRPORT, NY US",3/6/2018,9.4
USW00014732,"LA GUARDIA AIRPORT, NY US",3/7/2018,18.79
USW00014732,"LA GUARDIA AIRPORT, NY US",3/8/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",3/9/2018,17.45
USW00014732,"LA GUARDIA AIRPORT, NY US",3/10/2018,15.21
USW00014732,"LA GUARDIA AIRPORT, NY US",3/11/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",3/12/2018,13.2
USW00014732,"LA GUARDIA AIRPORT, NY US",3/13/2018,16.78
USW00014732,"LA GUARDIA AIRPORT, NY US",3/14/2018,19.24
USW00014732,"LA GUARDIA AIRPORT, NY US",3/15/2018,16.55
USW00014732,"LA GUARDIA AIRPORT, NY US",3/16/2018,20.36
USW00014732,"LA GUARDIA AIRPORT, NY US",3/17/2018,15.21
